"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","W-O225","Venta","Plurifamiliar","Piso en Venta en  Calle Otos, 2, Fonteta de Sant Lluís","46013","Valencia","Valencia","Quatre Carreres","Fonteta de Sant Lluís","39.4461","-0.365632","Bajos","Profesional","EXPERCASA EN CORTS","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/3c779c07-0d99-480d-af5b-684ffe8d0ec7?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185759862&tti=2","2025-02-26","962645394","valenciawaksman@expercasa.com","No","Excelente","","No","No contactado","6701","1","1","61","225000","3688","1","Muy baja"
"milanuncios","537179864","Venta","Plurifamiliar","Valencia Capital","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4693428299","-0.3759477701","","Profesional","Inmobiliaria Fran López","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/985782c8-4fc6-4d48-a3a9-3bae1ab68f48G.jpg","https://www.milanuncios.com/anuncios/r537179864.htm","2025-02-26","962949864","inmobiliariafranlopezdaa9@realestate.com","No","","","No","No contactado","6341","1","1","70","70000","1000","1","Muy baja"
"milanuncios","537169102","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4567892299","-0.3604178701","","Profesional","ANTONIOSERRA INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d8c37f8-08f3-4ade-b573-1f2b4aa604a4G.jpg","https://www.milanuncios.com/anuncios/r537169102.htm","2025-02-26","657956435","antonioserrainmobiliaria538e@realestate.com","No","","","No","No contactado","7985","3","1","90","340000","3777","1","Muy baja"
"milanuncios","537178668","Venta","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","Russafa","39.4638279179","-0.3754427481","","Profesional","ALAIN RETAIL S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00c93b8b-6106-441b-adfe-df991a9519daG.jpg","https://www.milanuncios.com/anuncios/r537178668.htm","2025-02-26","961281893","alaingrupof33d@realestate.com","No","","","No","No contactado","8335","3","2","149","800000","5369","1","Muy baja"
"Fotocasa","RP772025134703","Venta","Plurifamiliar","Piso en Venta en  GENERAL URRUTIA, Mont-Olivet","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4574598131","-0.3632791869","Undefined","Profesional","REDPISO VALENCIA MONTEOLIVETE-CIUDAD DE LAS ARTES","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/8f807e99-5000-40d7-b5db-6018ef3bb1ca?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185757378&tti=2","2025-02-26","961281213","e.monteolivet@redpiso.es","No","Bueno","","No","No contactado","1882","4","1","119","240000","2016","1","Moderada"
"milanuncios","537141887","Venta","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4683092299","-0.3725706701","7","Profesional","BHORUS   Licencia RAIN606 21   Arquitectos  abogad","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2359177a-e37c-4f97-8131-52107b68542cG.jpg","https://www.milanuncios.com/anuncios/r537141887.htm","2025-02-26","919454698","bhorusf9ea@realestate.com","No","","","No","No contactado","8516","1","1","60","100000","1666","1","Muy baja"
"Fotocasa","ND 824","Venta","Plurifamiliar","Piso en Venta en  Calle del Tenor Garcia Romero, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4855236273","-0.4009419475","Undefined","Profesional","Neodom","No","No","Sí","Sí","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/805adaf6-ff38-457c-a885-08e626644c06?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185764727&tti=2","2025-02-26","966530953","platforms@neodom.es","No","","","No","No contactado","174","4","2","194","700000","3608","1","Alta"
"milanuncios","537160136","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4680264669","-0.3476578561","4","Profesional","Inmocuattro Patraix S L","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/04ce0635-da7c-4a33-926e-549f89a52b8aG.jpg","https://www.milanuncios.com/anuncios/r537160136.htm","2025-02-26","963441210","inmocuattrovalenciaf1d6@realestate.com","No","","","No","No contactado","6456","4","1","109","265000","2431","1","Muy baja"
"milanuncios","537194443","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4553730299","-0.3736311701","3","Profesional","La Casa Agency Punto Valencia Rio","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1f28cd6b-fabc-4d28-a299-8d045e8894ddG.jpg","https://www.milanuncios.com/anuncios/r537194443.htm","2025-02-26","960966312","lacasaagencypuntovalenciario567a@realestate.com","No","","","No","No contactado","3816","4","2","129","359000","2782","1","Muy baja"
"habitaclia","RP772025134703","Venta","Plurifamiliar","Oportunidad única en Monteolivet! Vivienda con gran potencial en Avenida Amado Granell Mesado","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4572401587","-0.3634988413","0","Profesional","REDPISO VALENCIA MONTEOLIVETE-CIUDAD DE LAS ARTES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0218abcf-cf37-48da-be61-e0f1c55262cdG.jpg","https://www.habitaclia.com/i25489000000229","2025-02-26","963360466","e.monteolivet@redpiso.es","No","Muy bueno","","No","No contactado","996","4","1","119","240000","2016","1","Moderada"
"habitaclia","hernan-1103","Venta","Plurifamiliar","Vive en el corazón de Ruzafa","","Valencia","Valencia","L'Eixample","Russafa","39.45963143","-0.3744727481","0","Profesional","KW CPI GESTIÓN","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/045a7d26-354c-4c86-84df-14df3d9abcd7G.jpg","https://www.habitaclia.com/i8188000003252","2025-02-26","963.366.666","i.cpigestion.1598.9@inmovilla.com,captacion@cpigestion.com","No","Muy bueno","","No","No contactado","5733","4","2","128","420000","3281","1","Muy baja"
"milanuncios","537142754","Venta","Plurifamiliar","Valencia Capital","46012","Valencia","Valencia","Poblats Marítims","El Grau","39.4389391299","-0.3310608701","5","Profesional","INVERSIÓN EN ACTIVOS BANCARIOS PK S L","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/52df1210-b52b-401a-bbe4-12aa7c029145G.jpg","https://www.milanuncios.com/anuncios/r537142754.htm","2025-02-26","911368467","vivantialef52@realestate.com","No","","","No","No contactado","5965","3","","80","88000","1100","1","Muy baja"
"habitaclia","PIS0827","Venta","Plurifamiliar","Piso en Planta Alta con Terraza, Balcón y Garaje  Confort y Seguridad","","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4856240708","-0.3957003444","8","Profesional","Arrels Valencia","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1c454f90-37aa-481d-87d5-1ab6a1672aa6G.jpg","https://www.habitaclia.com/i39895000000934","2025-02-26","656892335","pawel@arrelsvalencia.com","No","Muy bueno","","No","No contactado","7610","3","2","115","373000","3243","1","Muy baja"
"habitaclia","2478","Venta","Plurifamiliar","Amueblado para entrar junto Oceanográfico","","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.4577672587","-0.3594398413","0","Profesional","ANTONIO SERRA INMOBILIARIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d8c37f8-08f3-4ade-b573-1f2b4aa604a4G.jpg","https://www.habitaclia.com/i13561000000446","2025-02-26","961.101.750","antonioserra.com@gmail.com","No","Muy bueno","","No","No contactado","5696","3","1","90","340000","3777","1","Muy baja"
"Fotocasa","25VIV02449","Venta","Plurifamiliar","Piso en Venta en  COLON, 50, El Pla del Remei","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4693701","-0.3715098","7º","Profesional","BHORUS","No","Sí","No","No","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/9d369d29-64d0-44af-baf0-8d9d674a92cb?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185756208&tti=2","2025-02-26","919454698","contacto@bhorus.com","No","","","No","No contactado","2129","1","1","60","100000","1666","1","Moderada"
"habitaclia","V2861","Venta","Plurifamiliar","Oportunidad única en Valencia! Vivienda soleada con plaza de garaje en una ubicación inmejorable","","Valencia","Valencia","Jesús","La Creu Coberta","39.4488175414","-0.3886598593","6","Profesional","CALLAGHAN INMOBILIARIA","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/1ef65335-66a8-4c2f-9ca9-7b2e60c00435G.jpg","https://www.habitaclia.com/i8176003398959","2025-02-26","691600700","info@callaghaninmobiliaria.com","No","Muy bueno","","No","No contactado","9158","4","2","104","310000","2980","1","Muy baja"
"milanuncios","537194425","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4727031299","-0.3353131701","1","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/083decb1-324b-40a8-8ad7-b8a06d6fbac8G.jpg","https://www.milanuncios.com/anuncios/r537194425.htm","2025-02-26","960966312","lacasaagencypuntovalenciario567a@realestate.com","No","","","No","No contactado","6197","3","1","73","209000","2863","1","Muy baja"
"Fotocasa","EXP09087","Venta","Plurifamiliar","Piso en Venta en La Seu","46001","Valencia","Valencia","Ciutat Vella","La Seu","39.4753290839","-0.3745229161","3º","Profesional","Exp Realty España","No","Sí","Sí","No","No","No","No","No","https://static.fotocasa.es/images/ads/b036efe4-ff62-453d-a5eb-fa5a7c1db9df?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185763059&tti=2","2025-02-26","930447315","i.expespana.8930.686@inmovilla.com","No","Bueno","","No","No contactado","4894","4","2","166","1200000","7228","1","Muy baja"
"habitaclia","LCV35167","Venta","Plurifamiliar","PISO LUMINOSO EN BUENA ZONA","","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4563510587","-0.3726531413","3","Profesional","La Casa Agency Punto Valencia Rio","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1f28cd6b-fabc-4d28-a299-8d045e8894ddG.jpg","https://www.habitaclia.com/i52933000000477","2025-02-26","34960590500","46010a@lacasa.net","No","Muy bueno","","No","No contactado","7196","4","2","129","359000","2782","1","Muy baja"
"Fotocasa","15854-2025","Venta","Plurifamiliar","Piso en Venta en  Gutarrista Tárrega, El Grau","46012","Valencia","Valencia","Poblats Marítims","El Grau","39.4401368131","-0.3298631869","5º","Profesional","VIVANTIAL","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/52df1210-b52b-401a-bbe4-12aa7c029145?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185756334&tti=2","2025-02-26","911368467","info@vivantial.es","No","","","No","No contactado","2451","3","","80","88000","1100","1","Baja"
"milanuncios","537158300","Venta","Plurifamiliar","Valencia Capital","46010","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4854101299","-0.3706638701","","Profesional","ALBEGAR SERVICIOS INMOBILIARIOS  O E","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00b1daa9-c96a-4f24-a347-7d33796bcd95G.jpg","https://www.milanuncios.com/anuncios/r537158300.htm","2025-02-26","962949168","albegarb5ec@realestate.com","No","","","No","No contactado","7956","4","2","120","400000","3333","1","Muy baja"
"habitaclia","000DTS250.FP-ID","Venta","Plurifamiliar","EXTERIOR CON ASCENSOR Y GARAJE","","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4476711866","-0.387458259","0","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/00261e78-f298-4799-8b8c-d8fa8eaf5108G.jpg","https://www.habitaclia.com/i8137003996503","2025-02-26","601.240.091","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Muy bueno","","No","No contactado","5615","3","1","100","250000","2500","1","Muy baja"
"habitaclia","15854-2025","Venta","Plurifamiliar","Piso en Calle Gutarrista Tárrega","","Valencia","Valencia","Poblats Marítims","El Grau","39.4399171587","-0.3300828413","5","Profesional","VIVANTIAL","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/52df1210-b52b-401a-bbe4-12aa7c029145G.jpg","https://www.habitaclia.com/i13920000014597","2025-02-26","661710431","info@vivantial.es","No","Muy bueno","","No","No contactado","3654","3","","80","88000","1100","1","Muy baja"
"habitaclia","1449","Venta","Plurifamiliar","en Valencia","","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4863881587","-0.3696858413","0","Profesional","ALBEGAR Inmobiliaria","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/00b1daa9-c96a-4f24-a347-7d33796bcd95G.jpg","https://www.habitaclia.com/i44532000000326","2025-02-26","960447183","info@albegar.es","No","Muy bueno","","No","No contactado","5178","4","2","120","400000","3333","1","Muy baja"
"milanuncios","537187810","Venta","Plurifamiliar","Valencia Capital","46010","Valencia","Valencia","El Pla del Real","Exposició","39.4766516299","-0.3674310701","10","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/08e0521f-cfbc-46cb-9ec0-e90f645a33b9G.jpg","https://www.milanuncios.com/anuncios/r537187810.htm","2025-02-26","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","3809","5","5","358","1700000","4748","1","Muy baja"
"habitaclia","107441784","Venta","Plurifamiliar","Piso en venta en calle de les Barquess","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4703208587","-0.3749697413","0","Profesional","Inmobiliaria Fran López","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/985782c8-4fc6-4d48-a3a9-3bae1ab68f48G.jpg","https://www.habitaclia.com/i46471000001008","2025-02-26","633360529","franlopez@valenciainmobiliaria.es","No","Muy bueno","","No","No contactado","3613","1","1","70","70000","1000","1","Muy baja"
"habitaclia","CARLOS-GIORGETA.","Venta","Plurifamiliar","Venta Avda Giorgeta 4 hab 2 baños y garaje","","Valencia","Valencia","Jesús","La Raïosa","39.4567562742","-0.3830615964","0","Profesional","GESTORIA CYA","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/205f482c-9e37-447c-95a5-4b32b6e27aa3G.jpg","https://www.habitaclia.com/i30105000001498","2025-02-26","615246793","carlossmc@hotmail.com","No","Muy bueno","","No","No contactado","7276","4","2","119","360000","3025","1","Muy baja"
"Fotocasa","V10916-5616","Venta","Plurifamiliar","Piso en Venta en Nou Benicalap","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4955286768","-0.3892010642","Undefined","Profesional","MOLMAR GESTION INMOBILIARIA E","No","Sí","No","Sí","No","Sí","No","No","https://static.fotocasa.es/images/ads/6bfa1013-79af-4366-a06b-3c822be1b6c8?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185763087&tti=2","2025-02-26","960967559","info@molmar.es","No","Muy bueno","","No","No contactado","312","3","2","110","373000","3390","1","Alta"
"milanuncios","537166066","Venta","Plurifamiliar","Valencia Capital","46112","Masarrochos","Valencia","Massarrojos","","39.5361423099","-0.4092553401","","Profesional","Artur Bin","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/24687e8b-77e4-4211-a06d-98fe26402581G.jpg","https://www.milanuncios.com/anuncios/r537166066.htm","2025-02-26","636528042","arturbin3065@realestate.com","No","","","No","No contactado","6301","3","1","80","148000","1850","1","Muy baja"
"habitaclia","LCV35265","Venta","Plurifamiliar","PISO A REFORMAR","","Valencia","Valencia","Poblats Marítims","Beteró","39.4736811587","-0.3343351413","1","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/083decb1-324b-40a8-8ad7-b8a06d6fbac8G.jpg","https://www.habitaclia.com/i52933000000476","2025-02-26","34960590500","46010a@lacasa.net","No","Muy bueno","","No","No contactado","9109","3","1","73","209000","2863","1","Muy baja"
"Fotocasa","ATC0051","Venta","Plurifamiliar","Ático en Venta en La Raïosa","46007","Valencia","Valencia","Jesús","La Raïosa","39.4622651485","-0.3856288677","7º","Profesional","Arrels Valencia","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/6ff60225-8c65-4cbd-a647-b9f6f723bc7d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185762403&tti=2","2025-02-26","962947856","info@arrelsvalencia.com","No","Muy bueno","","No","No contactado","9028","2","1","80","330000","4125","1","Muy baja"
"habitaclia","46-3501394 (2)","Venta","Plurifamiliar","Espectacular ático en el corazón de la ciudad","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4675062351","-0.3734257989","9","Profesional","HABITALE MESTALLA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01140748-5908-42d7-9349-3909c3723f24G.jpg","https://www.habitaclia.com/i14240003249342","2025-02-26","961283486","14844@leads.egorealestate.com","No","Muy bueno","","No","No contactado","3763","2","3","148","1500000","10135","1","Muy baja"
"milanuncios","537179995","Venta","Plurifamiliar","Valencia Capital","46009","Valencia","Valencia","Campanar","El Calvari - La Fe","39.4850962299","-0.3894735701","","Profesional","Inmobiliaria Fran López","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/421d3cdd-7f4d-4742-a3b6-b7b79ed88a0bG.jpg","https://www.milanuncios.com/anuncios/r537179995.htm","2025-02-26","962949864","inmobiliariafranlopezdaa9@realestate.com","No","","","No","No contactado","4267","3","1","71","234000","3295","1","Muy baja"
